id,positClean,companyClean,dateClean,skills,education,language,dateCollect,country,cityClean,stateClean,url
JD_2563073149,R D Research Scientist Bioinformatician,Canadian Nuclear Laboratories,2018-04-03, spark scripting python java algorithm,, english,2018-04-24,canada,Chalk River,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1425&ao=3949&s=58&guid=00000162f946499b8942b6cbefe09813&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2770ea9a&cb=1524600556469&jobListingId=2563073149
JD_2679909813,Big Data Platform Post Trade Gateway Business Analyst AVP level,Citi,2018-03-31, value significar significar sql, bachelor,,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1426&ao=37049&s=58&guid=00000162f946499b8942b6cbefe09813&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_145ea860&cb=1524600556470&jobListingId=2679909813
JD_2686471225,Data Analyst,Systematix,2018-04-06, database,,,2018-04-24,canada,Edmonton,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=1427&ao=9619&s=58&guid=00000162f946499b8942b6cbefe09813&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1469ddbc&cb=1524600556472&jobListingId=2686471225
JD_2709052483,Ecologist Biologist Environmental Scientist,Tetra Tech  Inc,2018-03-29,,,,2018-04-24,canada,Calgary,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=1428&ao=37049&s=58&guid=00000162f946499b8942b6cbefe09813&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4a966c72&cb=1524600556473&jobListingId=2709052483
JD_2729131350,Data Engineer interm diaire s nior,CGI,2018-04-10, volume r algorithm big data hadoop scala cloud azure scripting r mode matiz r,,,2018-04-24,canada,Montreal,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=1429&ao=133286&s=58&guid=00000162f946499b8942b6cbefe09813&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0bbb6ee1&cb=1524600556475&jobListingId=2729131350
JD_2739258078,Team Lead Business Intelligence Analyst,Paradigm Quest,2018-04-19, server sql server value volume, bachelor,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1430&ao=4341&s=58&guid=00000162f946499b8942b6cbefe09813&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_8b318d1c&cb=1524600556476&jobListingId=2739258078
JD_2680042075,Big Data Business Intelligence and Reporting Business Analyst AVP level,Citi,2018-03-31, value significar significar sql tableau, bachelor,,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1501&ao=37049&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_80116eb1&cb=1524600761388&jobListingId=2680042075
JD_2739675892,Business Intelligence Analyst,Robert Half Technology,2018-04-20, de-identification hana model hana hana query, master,,2018-04-24,canada,Barrie,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1502&ao=133516&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fea14e61&cb=1524600761391&jobListingId=2739675892
JD_2698462904,Hardoop Architect Data Modeller,CGI,2018-04-18, hadoop java hadoop sql database hadoop pig hive hbase spark impala python model java hadoop sql database hadoop pig hive hbase spark impala python java model value,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1503&ao=133286&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_65278085&cb=1524600761393&jobListingId=2698462904
JD_2733859004,Senior Machine Learning Engineer AI,Talentlab,2018-04-14, algorithm volume, phd phd,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1504&ao=4345&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c5d692c3&cb=1524600761396&jobListingId=2733859004
JD_2677706538,Intermediate Project Technician Scientist,WSP,2018-03-29, sas value,,,2018-04-24,canada,Calgary,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=1505&ao=3949&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_42273934&cb=1524600761397&jobListingId=2677706538
JD_2678189358,Weston Family Senior Scientist,Nature Conservancy of Canada,2018-03-30, significar value, phd, french,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1506&ao=4120&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_7bf329fd&cb=1524600761401&jobListingId=2678189358
JD_2737197466,Marketing Data Analyst Blédina h f,Danone,2018-04-18, median median median dashboard tableau median median bias median dashboard median excel visualization tableau database,,,2018-04-24,canada,Boucherville,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=1507&ao=136900&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_948cb63f&cb=1524600761403&jobListingId=2737197466
JD_2689434963,Spatial Data Analyst GIS,Associated Engineering,2018-04-10, hbase database sql python,,,2018-04-24,canada,Calgary,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=1508&ao=4120&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_8788a810&cb=1524600761406&jobListingId=2689434963
JD_2730392595,Data Analyst,Fugro Geoconsulting,2018-04-11, sql sql database sql sql server excel perl matrix,,,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1509&ao=4120&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d2389ba3&cb=1524600761409&jobListingId=2730392595
JD_2733220169,Business Intelligence Analyst,Marketers on Demand,2018-04-13, sql sql dashboard sql sql server sql dashboard tableau excel,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1510&ao=4120&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_0249613c&cb=1524600761412&jobListingId=2733220169
JD_2602401433,Big Data Consultant,Accenture,2018-04-21, cassandra spark hbase nosql elasticsearch mahout visualization tableau sas mode mode,,,2018-04-24,canada,Montreal,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=1511&ao=132918&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8ab1a8da&cb=1524600761414&jobListingId=2602401433
JD_2553967475,Technical Team Lead Data Science,Lixar IT,2018-04-19, hue classification clustering regression visualization python scala,,,2018-04-24,canada,Halifax,NS,https://www.glassdoor.com/partner/jobListing.htm?pos=1512&ao=4120&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_ddb54a04&cb=1524600761425&jobListingId=2553967475
JD_2670170543,INTERMEDIATE PRODUCT DESIGNER DIGITAL AND DATA SCIENCE,The Globe and Mail,2018-04-19, median value,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1513&ao=37049&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b9575f40&cb=1524600761429&jobListingId=2670170543
JD_2725237129,Data Analyst,Rubikloud Technologies,2018-04-05, cloud database transactional data data set excel mathematica database sql server big data storage,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1514&ao=14295&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_fcc99f97&cb=1524600761432&jobListingId=2725237129
JD_2738407668,Administrative Data Analyst,Kelly Services,2018-04-19, excel,,,2018-04-24,canada,Moncton,NB,https://www.glassdoor.com/partner/jobListing.htm?pos=1515&ao=102921&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_27f9d058&cb=1524600761433&jobListingId=2738407668
JD_2738724235,Marketing Data Analyst,WalMart,2018-04-19, volume model value, bachelor,,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1516&ao=133042&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_468d0de3&cb=1524600761436&jobListingId=2738724235
JD_2739443487,Senior Master Data Analyst,MilliporeSigma,2018-04-20, server classification,, german,2018-04-24,canada,Ontario,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1517&ao=133922&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_05d0f651&cb=1524600761439&jobListingId=2739443487
JD_2738625013,Marketing Data Analyst,DDB Worldwide Communications Group,2018-04-19, dashboard model model visualization mathematica sql server database sql model visualization tableau visualization cloud value,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1518&ao=4128&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6e7f985a&cb=1524600761441&jobListingId=2738625013
JD_2737332664,AML Data Analyst,Scotiabank,2018-04-18, significar model correlation tableau visualization tableau sql transactional data value,, english,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1519&ao=137303&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f7479a4e&cb=1524600761443&jobListingId=2737332664
JD_2733855122,Big Data Analyst,Litmus  Systems Consulting Private Limited,2018-04-14, value value value algorithm scala algorithm scala,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1520&ao=305740&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f3348b80&cb=1524600761445&jobListingId=2733855122
JD_2672430674,Business Intelligence Data Analyst,Tangerine,2018-04-21, sql sas sas sas server query sql sas sas excel sql query sas,,,2018-04-24,canada,North York,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1521&ao=52448&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ca24a599&cb=1524600761448&jobListingId=2672430674
JD_2737994691,Sr Data Analyst,Bond Brand Loyalty,2018-04-18, database de-identification sql r excel matrix, bachelor,,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1522&ao=134479&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a179f01a&cb=1524600761449&jobListingId=2737994691
JD_2679831736,Big Data Platform Post Trade Gateway Developer AVP level,Citibank,2018-03-31, significar java java java hadoop spark kafka database sql, bachelor master,,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1523&ao=133266&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2af64ea4&cb=1524600761452&jobListingId=2679831736
JD_2738293133,Master Data Analyst,Enerflex,2018-04-19, value value correlation correlation excel volume, master master master master master master master master master master master master master,,2018-04-24,canada,Calgary,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=1524&ao=4120&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_13b2a27e&cb=1524600761453&jobListingId=2738293133
JD_2692532636,Data Analyst,Surrey Place,2018-04-12, dashboard database database database sql server value,, french,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1525&ao=52329&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7c72a7c0&cb=1524600761456&jobListingId=2692532636
JD_2702497201,Business Intelligence Analyst,J D  Irving,2018-04-21, model algorithm model model clustering tableau visualization spss algorithm, bachelor,,2018-04-24,canada,Fredericton,NB,https://www.glassdoor.com/partner/jobListing.htm?pos=1526&ao=186603&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_132e5de0&cb=1524600761457&jobListingId=2702497201
JD_2707312286,Senior Data Analytics Consultant,Avanade,2018-03-28, aggregation storage storage database storage excel storage database metadata dashboard database storage aggregation model visualization excel,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1527&ao=150272&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_67f47953&cb=1524600761459&jobListingId=2707312286
JD_2738746973,SQL Data Analyst,NI,2018-04-19, median sql sql sql database,,,2018-04-24,canada,NI,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=1528&ao=3953&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b9443ef4&cb=1524600761461&jobListingId=2738746973
JD_2742143240,Business Intelligence Analyst,Mitacs,2018-04-22, dashboard visualization storage visualization database sql sql server sql server sql server tableau server,,,2018-04-24,canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=1529&ao=66506&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0f3da456&cb=1524600761463&jobListingId=2742143240
JD_2670751842,Data Science Analyst Canadian Tire,FGL Sports,2018-04-20, value storage model model model mathematica python r hadoop spss java database excel data set excel,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1530&ao=133291&s=58&guid=00000162f94969a88615060da92d004e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fb9a2e67&cb=1524600761464&jobListingId=2670751842
JD_2742332422,Data Engineer,Guavus,2018-04-22, cloud hadoop shell scripting python shell scripting database nosql,, english french,2018-04-24,canada,Montreal,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=1601&ao=4120&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fed91151&cb=1524600962599&jobListingId=2742332422
JD_2721050053,Firefighter Info Comm Systems BI Data Analyst,City of Toronto,2018-04-03, big data metadata visualization database visualization model data set aws mathematica database sql sql server sql server excel javascript data set excel spss sas server storage classification, master,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1602&ao=4120&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_11fb9ed9&cb=1524600962600&jobListingId=2721050053
JD_2735916591,Voice Data Engineer,Trillium Health Partners,2018-04-17, database server value,, french,2018-04-24,canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1603&ao=4008&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5b011e6e&cb=1524600962601&jobListingId=2735916591
JD_2722844304,Data Engineer,Star Media Group,2018-04-04, median median median model mathematica java python scala hadoop storage aws cloud median,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1604&ao=52448&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a2be6d90&cb=1524600962603&jobListingId=2722844304
JD_2694792130,Data Engineer,Recruitics,2018-04-14, hadoop storm storage query,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1605&ao=102921&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_43167878&cb=1524600962604&jobListingId=2694792130
JD_2715179608,Machine Learning Engineer,Adeptmind Inc,2018-03-25, algorithm model algorithm model algorithm mongodb sql elasticsearch significar,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1606&ao=85058&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e14af4d2&cb=1524600962605&jobListingId=2715179608
JD_2540217746,Scientifique de Support ONS Support Scientist ONS,Charles River Laboratories,2018-04-03, significar server de-identification model hbase,, english,2018-04-24,canada,Senneville,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=1607&ao=136874&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_274e7c57&cb=1524600962606&jobListingId=2540217746
JD_2652799820,Senior Front End Data Science Developer,Talentlab,2018-03-30, javascript feature feature query volume,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1608&ao=4345&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a2d51ef3&cb=1524600962607&jobListingId=2652799820
JD_2734363004,Data Analyst,Rogers Communications,2018-04-15, median excel model database sas sql value value value median,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1609&ao=133830&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0a892fd3&cb=1524600962609&jobListingId=2734363004
JD_1925425527,Data Analytics Manager,Cedars Worldwide,2018-04-18, model model econometrics model excel sql database javascript,,,2018-04-24,canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=1610&ao=4120&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_3168e8a8&cb=1524600962610&jobListingId=1925425527
JD_2730487444,Analyste conformité des données Global Master Data Analyst,adidas,2018-04-12, excel correlation value correlation correlation excel, master master master master master master master, french english,2018-04-24,canada,Saint-Laurent,NB,https://www.glassdoor.com/partner/jobListing.htm?pos=1611&ao=55938&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d766142&cb=1524600962611&jobListingId=2730487444
JD_2728645173,Junior Data Analyst,Adeptmind Inc,2018-04-09, excel,,,2018-04-24,canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=1612&ao=85058&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_52c76a80&cb=1524600962613&jobListingId=2728645173
JD_2706550579,Data Science Technical Team Lead,NI,2018-03-27, algorithm python clojure shell nosql storage cloud cloud aws,,,2018-04-24,canada,NI,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=1613&ao=148364&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4e61288f&cb=1524600962614&jobListingId=2706550579
JD_2699346426,Business Intelligence Analyst,NI,2018-04-18, database sql sql sql sql sql server,,,2018-04-24,canada,NI,NI,https://www.glassdoor.com/partner/jobListing.htm?pos=1614&ao=58811&s=58&guid=00000162f94c7c488ae6b9513444b611&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_452879bb&cb=1524600962615&jobListingId=2699346426
