company,date,title,status,location,recommend,outlook,ceo,pros,cons,adviceManag,id,rating,dateCollect
"
Nubank
","
Há mais de 1 ano
","
Funcionários empoderados!
",Analista de Recursos Humanos (RH),"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A cultura da empresa é fundamental para que o ambiente seja estimulante e amigável! As pessoas são envolvidas em tomada de decisões de suas áreas e responsáveis pelo seu proprio crescimento na empresa! Aqui o funcionário não é só um número, e sim uma pessoa que investe seu tempo em contribuir com o crescimento da empresa!","Contras: A empresa não tem uma política de benefícios muito elaborada além dos planos de saúde e odontológico e também o vale refeição, o que para algumas pessoas pode ser um problema.",NI,303124,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Empresa inspiradora
",Customer Experience Analyst,"
São Paulo, SP
",Conselhos para presidência: Criação de alternativas boas de flexibilidade de horário para Customer Experience. Home Office também uma opção.,NI,NI,"Prós: A empresa é incrível - tanto no que está fazendo, quanto pelo posicionamento e a cultura. Acredito realmente que o nosso trabalho contribui para o mercado e para a sociedade - dá muito orgulho estar em uma empresa vanguardista e que influencia positivamente a vida das pessoas. A estrutura da empresa também facilita os feedbacks internos e a tomada de decisões - ao contrário da burocracia engessada que vemos por aí. As coisas acontecem de maneira rápida, eficiente e com um norte.","Contras: Dentro da área de Customer Experience a necessidade de se cumprir horários específicos é um empecilho - especialmente pra quem trabalha fixo em turnos fora do horário comercial. Dificulta tanto a participação em reuniões ou atividades extra que ajudariam no desenvolvimento profissional, quanto em compromissos fora do trabalho. A flexibilidade nesse campo é muito difícil e restrita. Também não existe nenhuma política de home office para a área. Esse problema afeta exclusivamente a área de Customer Experience.",NI,303118,4,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Adoro!
",Business Architect,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: - Ambiente de trabalho descontraído. - Bom trabalho é reconhecido. - Muito foco em mentoria e feedback - Espaço para ser criativo na sua função,Contras: - Não tenho nada negativo a falar. É um ambiente em que você tem muito feedback mas tem que se virar de maneira criativa para estruturar processos. Caso você não tenha capacidade de atuar sem muita estrutura será um lugar que dificilmente se dará bem.,NI,303115,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Melhor empresa!
",Customer Experience Analyst,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente extremamente agradável, casual e confortável. Prezam muito pelo bem estar dos funcionários. De longe melhor lugar que já trabalhei!",Contras: Com mais de 6 meses lá ainda não tive nenhum problema diretamente. Acho que falta um pouco de clareza na divisão de tarefas entre os cargos.,NI,303099,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Você percebe seu objetivo, almejando atingir a vitória!
",Jovem Aprendiz,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: É uma oportunidade perfeita para aprender o que você precisa e quer, as pessoas são amigáveis, o ambiente é confortante e você consegue sentir gosto pelo que faz. A cultura da empresa é fantástica e o mesmo amor que temos pelos clientes temos por nós mesmos aqui dentro, todos querendo atingir o mesmo objetivo.","Contras: Sinceramente não consigo ver pontos negativos em trabalhar no Nubank, se vejo algum problema ele pode ser fácilmente resolvido conversando com alguém e tomando uma atitude. :)",NI,303095,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Aqui quem faz, cresce !
",Funcionário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A liberdade que temos para desenvolver projetos próprios e se desenvolver e evoluir junto com a empresa. Aqui a meritocracia vale, quem faz, cresce.","Contras: A empresa hoje já não tem o espírito de startup, já que não é mais. Portanto quem entra buscando uma empresa flexível não é o que encontra pois a realidade da empresa mudou.",NI,303043,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Melhor lugar para trabalhar
",Customer Experience Analyst,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ambiente sensacional, cultura flat, oportunidade de crescimento e aprendizado, trocamos feedback o tempo todo e a cultura é muito bem aplicada","Contras: O único ponto negativo que vejo, mas realmente não é culpa da empresa e sim da área onde estamos inseridos é o fato de termos que trabalhar eventualmente aos finais de semana, mas o trabalho e o ambiente é tão descontraído que vale a pena",NI,303022,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Cultura do Vale do Silício no Brasil
",Funcionário,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Possibilidade de ter um impacto positivo e muito significativo na vida de milhares de pessoas e de influenciar as relações de consumo no Brasil. Equipe com cabeça de dono, focada em resultado e genuinamente buscando o melhor para os clientes. Abordagem de design e tecnologia para reduzir a complexidade e desenhar soluções escaláveis.",Contras: Ainda não possuir os recursos para expandir mais rápido a sua atuação e portfolio de produtos - é muito importante continuar crescendo e aumentando o investimento/capital e crescendo o time para poder entregar mais.,NI,303021,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Uma das melhores e mais inovadoras empresas do século XXI
",Jovem Aprendiz,"
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: É uma empresa totalmente inovadora! Tem um ambiente super estimulante para desenvolver o trabalho, e diversas oportunidades para o seu crescimento profissional.","Contras: Até hoje, eu não passei por nenhum problema dentro da empresa que me faça refletir a sua qualidade. Não tem nenhum ponto digno de avaliação negativa.",NI,302989,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Para quem curte crescimento, mudanças e tira o melhor disso
",Customer Experience Analyst,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A agilidade com que as coisas acontecem. Aqui, é possível se envolver em diversos projetos. Claro, que caibam na sua rotina além das suas obrigações. O dinamismo é um ponto interessante para quem não gosta do comodismo. Você pode conhecer pessoas e trabalhar com diferentes equipes a qualquer momento, opinar e ser ouvido por diferentes pessoas.","Contras: Por enquanto, como ainda está no início, parece que faltam oportunidades para que a nossa formação acadêmica seja utilizada em nosso trabalho. Não necessariamente como nosso escopo principal, já que optamos por trabalhar com o nosso cargo, mas talvez pudesse haver um grupo de pessoas com formação X trabalhando num projeto Y. Isso permitiria que nós ajudássemos, já que todos aqui têm uma boa formação, além de contribuir com um trabalho que tem a ver conosco.",NI,302979,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Bom demais, mas ainda pode melhorar!
",Customer Experience Analyst,"
São Paulo, SP
",Conselhos para presidência: Focar em criar uma experiência mais homogênea para todos os funcionários. Ser diferente também no que oferece em benefícios e métodos de trabalho.,NI,NI,"Prós: Ambiente legal, troca de conhecimento bacana. Existem muitas formas de seguir na carreira, embora a avaliação ainda seja um pouco nebulosa. A compensação é muito boa, os benefícios são os de sempre, mas bons.","Contras: A parte de recursos humanos ainda precisa ser mais próxima e mais clara. Alguns processos são estranhos de entender. Falta que todas as funções tenham as mesmas possibilidades (dentro da realidade de cada trabalho, claro).",NI,302972,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Crescendo juntos
",Engenheiro de Software,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Inovadora, focada nos clientes e na entrega. Estimula a produtividade como um ambiente onde todos se sentem bem em estar e motivados a crescer junto com a empresa.","Contras: Pelo fato de estar crescendo muito rápido é difícil se manter atualizado de tudo o que está acontecendo, de como são feitos todos os processos.",NI,302965,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Concluída
",Customer Experience Analyst,"
São Paulo, SP
",Conselhos para presidência: Keep up the good work,NI,NI,"Prós: Reconhecimento, salários competitivos, clima agradável dentro da empresa, além de pessoas super competentes que, inclusive, contribuem para esse clima agradável.","Contras: Ainda é uma startup, portanto, várias coisas ainda estão sendo testadas. Não é algo negativo, de maneira geral, mas alguns pontos acabam sendo um pouco desconfortáveis, de vez em quando.",NI,302953,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Falta uma estratégia de desenvolvimento a longo prazo, tendo em vista como os processos e estrutura mudam frequentemente... Alguns setores podem estar um pouco desorganizados
",Customer Experience Analyst,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A empresa é jovem e te dá a liberdade que você precisa pra poder se descobrir nas mais diversas áreas que existem aqui. A informalidade do atendimento também faz parte da cultura, já que até de chinelo você pode ir trabalhar.","Contras: Falta uma estratégia de desenvolvimento a longo prazo, tendo em vista como os processos e estrutura mudam frequentemente... Alguns setores podem estar um pouco desorganizados",NI,302945,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Excelente ambiente de trabalho
",Engenheiro de Software,"
São Paulo, SP
",Conselhos para presidência: Continuem o excelente trabalho,NI,NI,"Prós: Estrutura eficiente, grande capacidade de realização, profissionais de alto nível e a possibilidade e influenciar positivamente na vida de milhares de pessoas.",Contras: Não existem pontos negativos ou atributos da empresa que sejam passíveis de avaliação negativa. Nunca passei por nenhuma situação de desconforto profissional aqui.,NI,302938,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Sobra amor
",Customer Experience Analyst,"
São Paulo, SP
",Conselhos para presidência: Não percam a essência e compartilhem mais da visão e de suas histórias com os funcionários. temos curiosidade de conhecer a trajetória de cada um.,NI,NI,"Prós: Cultura, pessoas e sonho grande. Com certeza são os pontos mais positivos do Nubank. O ambiente é fantástico e as pessoas são sensacionais, tanto como amigos, como quanto profissionais.","Contras: Ainda precisa estruturar muitos pontos, mas claramente é pela cultura de startup que espero que nunca percamos. mas para quem gosta de coisas muito organizadas, ter sua mesa, sua sala, hierarquia e etc., com certeza não é pra você o ambiente.",NI,302932,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Mesmo ainda sendo um novo funcionário, me vejo fazendo carreira na empresa e sendo muito feliz com essa escolha
",Customer Experience Analyst,"
São Paulo, SP
","Conselhos para presidência: Acho que só um agradecimento mesmo, por sempre estarem pensando nos funcionários e querendo melhorar tudo para eles.",NI,NI,"Prós: Ambiente de trabalho é ótimo Liberdade para apresentar e botar em prática suas idéias e melhorias Oportunidade de crescimento rápido Escritório é muito amplo, bonito e com diversos espaços pensados para os funcionários","Contras: Não é exatamente um ponto negativo, mas existe a incerteza com o futuro por ser uma startup Outro ponto que não é exatamente negativo, mas que a empresa esta em constante mudança, quase diariamente existem diversas novidades e alterações de processos.",NI,302931,5,2018-01-28
"
Nubank
","
Há mais de 1 ano
","
Nubank
",Jovem Aprendiz,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Motivação da equipe e amor pela empresa, é trabalhar em um lugar aonde as pessoas querem te ajudar a crescer constantemente e passar conhecimentos adquiridos sempre que possível.","Contras: não ha nada pontos negativos de trabalhar na Nubank, as pessoas são ótimas, sempre há trabalho, o ambiente é super legal e moderno, notebooks novos... pontos negativos na Nubank não há",NI,302929,5,2018-01-28
